ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,number_rented,revenue,latitude,longitude,is_superhost,number_of_reviews,2023_price,2023_predict_price,2024_price,2024_predict_price,2025_price,2025_predict_price,2026_price,2026_predict_price
746302819456711882,2.00,3.00,3.00,Espaço inteiro: apartamento,305,457500.00,-27.15,-48.59,False,0,1500.00,1481.58,1557.15,1543.40,1619.28,1606.04,1684.05,1651.63
32137927,3.00,4.00,5.00,Espaço inteiro: casa,253,455400.00,-27.16,-48.58,False,0,1800.00,1744.47,1868.58,1800.61,1943.14,1895.35,2020.86,1965.60
762338546343135858,4.00,4.00,4.00,Espaço inteiro: apartamento,198,455400.00,-27.13,-48.61,False,0,2300.00,2211.95,2387.63,2306.79,2482.90,2385.44,2582.21,2495.94
41266951,3.00,3.00,4.00,Espaço inteiro: apartamento,284,451800.00,-27.13,-48.60,False,4,1590.85,1601.18,1651.46,1669.90,1717.35,1729.32,1786.04,1809.93
20740151,1.00,4.00,5.00,Espaço inteiro: apartamento,295,442500.00,-27.13,-48.60,False,4,1500.00,1501.63,1557.15,1562.39,1619.28,1620.59,1684.05,1705.56
51623204,3.00,4.00,8.00,Espaço inteiro: apartamento,291,441210.00,-27.10,-48.61,False,3,1516.19,1529.50,1573.95,1581.59,1636.75,1649.55,1702.22,1717.99
15980108,3.00,4.00,5.00,Espaço inteiro: apartamento,293,439296.00,-27.12,-48.61,False,14,1499.30,1516.97,1556.43,1571.68,1618.53,1638.35,1683.27,1697.45
37363818,6.00,7.00,15.00,Espaço inteiro: casa,286,437840.00,-27.09,-48.61,False,38,1530.91,1551.02,1589.24,1606.54,1652.65,1664.96,1718.75,1735.64
53110869,3.00,4.00,6.00,Espaço inteiro: apartamento,275,437600.00,-27.14,-48.59,False,1,1591.27,1570.13,1651.90,1628.29,1717.81,1695.55,1786.52,1765.16
559203662802427966,3.00,3.00,3.00,Espaço inteiro: apartamento,336,436800.00,-27.13,-48.60,False,0,1300.00,1339.60,1349.53,1396.34,1403.38,1456.02,1459.51,1510.59
41126139,0.00,2.60,3.00,Espaço inteiro: apartamento,335,435500.00,-27.10,-48.62,False,0,1300.00,1401.59,1349.53,1467.87,1403.38,1540.08,1459.51,1605.98
48182966,3.00,3.00,4.00,Espaço inteiro: apartamento,174,424200.00,-27.09,-48.61,False,0,2437.93,2300.20,2530.82,2408.27,2631.80,2483.11,2737.07,2580.82
41762297,3.00,6.00,10.00,Espaço inteiro: casa,279,418500.00,-27.08,-48.61,False,0,1500.00,1514.77,1557.15,1574.95,1619.28,1636.45,1684.05,1711.00
46599487,4.00,4.00,5.00,Espaço inteiro: casa,331,414350.00,-27.10,-48.61,True,0,1251.81,1307.48,1299.51,1354.25,1351.36,1404.29,1405.41,1458.83
41260111,3.00,4.00,6.00,Espaço inteiro: apartamento,260,413800.00,-27.14,-48.59,False,4,1591.54,1576.48,1652.18,1633.72,1718.10,1701.41,1786.82,1762.30
735756948744314725,4.00,3.00,4.00,Espaço inteiro: apartamento,279,409360.00,-27.13,-48.60,False,0,1467.24,1483.32,1523.14,1534.45,1583.92,1606.13,1647.27,1667.30
723164126700176207,3.00,4.00,8.00,Espaço inteiro: apartamento,247,408150.00,-27.14,-48.60,False,0,1652.43,1602.75,1715.39,1663.27,1783.83,1738.82,1855.18,1801.71
705616984672526675,2.00,4.00,10.00,Espaço inteiro: casa,246,407000.00,-27.09,-48.61,False,0,1654.47,1579.14,1717.51,1658.47,1786.04,1720.05,1857.48,1783.96
675157595421753060,3.00,3.00,7.00,Espaço inteiro: apartamento,203,406000.00,-27.11,-48.61,False,0,2000.00,1985.52,2076.20,2060.94,2159.04,2142.66,2245.40,2227.94
760964672507631048,1.00,3.00,4.00,Espaço inteiro: apartamento,312,405600.00,-27.13,-48.60,False,0,1300.00,1345.36,1349.53,1409.92,1403.38,1450.75,1459.51,1504.96
53189515,3.00,3.00,3.00,Espaço inteiro: apartamento,335,405200.00,-27.15,-48.58,False,0,1209.55,1261.05,1255.64,1305.76,1305.74,1357.74,1357.97,1408.26
27022969,4.00,4.00,6.00,Espaço inteiro: condomínio,286,404353.00,-27.14,-48.59,False,0,1413.82,1457.13,1467.69,1507.12,1526.25,1567.77,1587.30,1636.36
53592110,3.00,4.00,6.00,Espaço inteiro: apartamento,336,403200.00,-27.12,-48.61,False,0,1200.00,1229.38,1245.72,1284.66,1295.42,1330.08,1347.24,1379.38
726017872029452104,3.00,3.00,6.00,Espaço inteiro: apartamento,310,403000.00,-27.10,-48.61,False,0,1300.00,1342.46,1349.53,1399.57,1403.38,1444.82,1459.51,1515.13
46001198,4.00,3.00,3.00,Espaço inteiro: apartamento,264,396000.00,-27.14,-48.60,False,0,1500.00,1499.03,1557.15,1558.19,1619.28,1616.56,1684.05,1685.80
53334769,4.00,4.00,4.00,Espaço inteiro: apartamento,243,395713.00,-27.13,-48.61,False,1,1628.45,1598.45,1690.49,1666.84,1757.94,1727.44,1828.26,1793.77
16662563,3.00,4.00,7.00,Espaço inteiro: apartamento,336,395136.00,-27.13,-48.60,True,32,1176.00,1198.91,1220.81,1252.21,1269.52,1309.29,1320.30,1346.85
40191152,5.00,4.00,4.00,Espaço inteiro: apartamento,336,393240.00,-27.14,-48.59,False,4,1170.36,1228.02,1214.95,1271.36,1263.42,1316.75,1313.96,1367.38
51544345,5.00,5.00,5.00,Espaço inteiro: condomínio,185,391000.00,-27.14,-48.59,False,3,2113.51,2035.99,2194.04,2125.08,2281.58,2208.94,2372.84,2297.59
53911823,3.00,3.00,3.00,Espaço inteiro: apartamento,280,385000.00,-27.13,-48.60,True,1,1375.00,1398.41,1427.39,1460.76,1484.34,1516.07,1543.71,1574.57
47096976,2.00,2.00,2.00,Espaço inteiro: apartamento,245,383425.00,-27.12,-48.61,False,0,1565.00,1491.39,1624.63,1547.61,1689.45,1597.90,1757.03,1668.09
53698305,4.00,4.00,5.00,Espaço inteiro: apartamento,254,381000.00,-27.12,-48.61,False,1,1500.00,1506.60,1557.15,1556.97,1619.28,1623.72,1684.05,1687.21
12931525,2.00,3.00,3.00,Espaço inteiro: apartamento,336,380352.00,-27.13,-48.60,False,18,1132.00,1265.99,1175.13,1318.48,1222.02,1368.12,1270.90,1442.30
22644446,4.00,4.00,5.00,Espaço inteiro: casa,188,376000.00,-27.15,-48.58,True,2,2000.00,1977.57,2076.20,2074.92,2159.04,2155.60,2245.40,2245.68
53415208,3.00,3.00,6.00,Espaço inteiro: apartamento,249,374997.00,-27.15,-48.57,False,8,1506.01,1506.04,1563.39,1555.54,1625.77,1624.89,1690.80,1685.05
47306948,3.00,3.00,3.00,Espaço inteiro: apartamento,155,372000.00,-27.10,-48.62,False,0,2400.00,2169.98,2491.44,2276.31,2590.85,2343.80,2694.48,2443.60
53600687,3.00,3.00,4.00,Espaço inteiro: apartamento,336,369600.00,-27.12,-48.61,False,0,1100.00,1146.20,1141.91,1188.46,1187.47,1235.51,1234.97,1284.56
749348739677929615,2.00,3.00,3.00,Espaço inteiro: apartamento,305,366000.00,-27.15,-48.57,False,0,1200.00,1237.21,1245.72,1279.71,1295.42,1339.85,1347.24,1378.12
17570590,3.00,4.00,6.00,Espaço inteiro: apartamento,331,358169.00,-27.14,-48.59,True,31,1082.08,1105.14,1123.31,1146.46,1168.13,1195.90,1214.85,1242.35
756997201912524343,3.00,3.00,4.00,Espaço inteiro: apartamento,284,355400.00,-27.12,-48.61,False,0,1251.41,1240.66,1299.09,1287.14,1350.92,1347.16,1404.96,1387.00
10982940,4.00,4.00,5.00,Espaço inteiro: apartamento,251,353200.00,-27.14,-48.59,False,5,1407.17,1346.57,1460.78,1405.74,1519.07,1460.24,1579.83,1526.04
46598066,2.00,2.00,2.00,Espaço inteiro: apartamento,255,348200.00,-27.09,-48.61,False,7,1365.49,1341.05,1417.52,1393.15,1474.07,1452.08,1533.04,1512.65
46004371,4.00,3.00,3.00,Espaço inteiro: apartamento,324,347000.00,-27.13,-48.61,False,0,1070.99,1096.89,1111.79,1139.46,1156.15,1181.32,1202.40,1229.56
739240768798926064,3.00,3.00,5.00,Espaço inteiro: condomínio,335,345361.00,-27.14,-48.59,False,0,1030.93,1061.62,1070.21,1098.96,1112.91,1139.59,1157.42,1187.36
38933407,3.00,3.00,6.00,Espaço inteiro: apartamento,203,345100.00,-27.10,-48.61,False,0,1700.00,1592.54,1764.77,1648.90,1835.18,1724.58,1908.59,1774.90
723730363541361267,2.00,3.00,6.00,Espaço inteiro: apartamento,289,343540.00,-27.13,-48.60,False,0,1188.72,1214.09,1234.01,1262.01,1283.25,1310.33,1334.58,1359.08
40843465,2.00,3.00,3.00,Espaço inteiro: apartamento,244,341600.00,-27.12,-48.61,False,0,1400.00,1350.10,1453.34,1408.43,1511.33,1464.19,1571.78,1525.98
46329896,4.00,3.00,3.00,Espaço inteiro: apartamento,307,336060.00,-27.13,-48.60,False,0,1094.66,1078.79,1136.36,1122.51,1181.71,1164.60,1228.97,1210.12
38638326,3.00,3.00,4.00,Espaço inteiro: apartamento,336,336000.00,-27.13,-48.60,True,52,1000.00,1014.80,1038.10,1049.86,1079.52,1091.56,1122.70,1133.16
40479311,2.00,3.00,5.00,Espaço inteiro: apartamento,336,336000.00,-27.13,-48.60,False,40,1000.00,1001.05,1038.10,1044.82,1079.52,1080.40,1122.70,1123.39
52582287,2.00,3.00,5.00,Espaço inteiro: condomínio,336,335328.00,-27.13,-48.60,False,0,998.00,1012.82,1036.02,1045.29,1077.36,1085.11,1120.46,1126.45
53722513,2.00,3.00,4.00,Espaço inteiro: apartamento,334,334000.00,-27.12,-48.61,False,0,1000.00,1001.93,1038.10,1041.26,1079.52,1078.44,1122.70,1121.55
688460350770183206,2.00,4.00,6.00,Espaço inteiro: casa,334,334000.00,-27.16,-48.59,False,0,1000.00,1008.08,1038.10,1046.84,1079.52,1086.41,1122.70,1131.40
762281119140381406,2.00,3.00,3.00,Espaço inteiro: apartamento,267,331080.00,-27.09,-48.62,False,0,1240.00,1206.17,1287.24,1245.29,1338.61,1298.52,1392.15,1345.61
40158005,2.00,3.00,5.00,Espaço inteiro: apartamento,336,329280.00,-27.09,-48.61,False,7,980.00,984.35,1017.34,1026.94,1057.93,1060.27,1100.25,1103.11
22014712,2.00,3.00,4.00,Espaço inteiro: apartamento,336,325050.00,-27.10,-48.62,False,10,967.41,979.29,1004.27,1015.43,1044.34,1050.35,1086.11,1097.35
681139047695558927,2.00,2.00,2.00,Espaço inteiro: apartamento,325,323460.00,-27.12,-48.61,True,0,995.26,991.51,1033.18,1032.06,1074.40,1069.60,1117.38,1114.18
28979932,2.00,2.00,2.00,Espaço inteiro: apartamento,335,321100.00,-27.13,-48.60,False,8,958.51,969.73,995.03,1007.85,1034.73,1045.89,1076.12,1088.14
47133695,2.00,2.00,3.00,Espaço inteiro: apartamento,255,320400.00,-27.13,-48.61,False,1,1256.47,1236.29,1304.34,1281.46,1356.39,1331.91,1410.64,1392.82
31084280,3.00,3.00,4.00,Espaço inteiro: apartamento,336,319200.00,-27.14,-48.59,False,1,950.00,960.40,986.20,998.83,1025.54,1036.52,1066.57,1079.75
31059537,2.00,3.00,5.00,Espaço inteiro: apartamento,244,317200.00,-27.11,-48.61,True,28,1300.00,1280.94,1349.53,1325.37,1403.38,1375.31,1459.51,1434.51
42709958,2.00,2.00,2.00,Espaço inteiro: apartamento,302,317118.00,-27.13,-48.60,False,0,1050.06,1046.22,1090.07,1085.34,1133.56,1130.06,1178.90,1177.39
757789292882748679,3.00,3.00,4.00,Espaço inteiro: casa,324,314550.00,-27.15,-48.58,False,0,970.83,975.85,1007.82,1012.82,1048.03,1053.49,1089.96,1096.86
739006870197257987,2.00,3.00,8.00,Espaço inteiro: casa,218,312748.00,-27.14,-48.60,True,0,1434.62,1372.43,1489.28,1423.73,1548.71,1481.11,1610.65,1538.55
768701465166211176,2.00,3.00,3.00,Espaço inteiro: apartamento,328,312584.00,-27.12,-48.61,True,0,953.00,980.64,989.31,1016.66,1028.78,1053.93,1069.93,1097.45
762255792328076957,2.00,3.00,3.00,Espaço inteiro: apartamento,279,308100.00,-27.11,-48.62,False,0,1104.30,1092.58,1146.37,1131.65,1192.12,1173.96,1239.80,1221.36
558444710150656498,5.00,4.00,6.00,Espaço inteiro: apartamento,308,308000.00,-27.10,-48.61,False,0,1000.00,1007.64,1038.10,1048.26,1079.52,1095.43,1122.70,1134.60
53173167,2.15,3.00,4.00,Espaço inteiro: apartamento,293,307000.00,-27.14,-48.59,False,5,1047.78,1040.96,1087.70,1083.07,1131.10,1122.12,1176.35,1170.21
21034445,3.00,3.00,3.00,Espaço inteiro: apartamento,322,305900.00,-27.15,-48.58,False,1,950.00,964.72,986.20,997.64,1025.54,1037.02,1066.57,1076.50
53643568,2.00,3.00,5.00,Espaço inteiro: apartamento,312,305858.00,-27.14,-48.60,True,7,980.31,999.96,1017.66,1035.62,1058.27,1081.18,1100.60,1120.55
41111971,3.00,5.00,5.00,Espaço inteiro: apartamento,261,305500.00,-27.14,-48.59,False,10,1170.50,1154.28,1215.09,1197.02,1263.58,1245.30,1314.12,1295.41
765352987934363967,3.00,3.00,3.00,Espaço inteiro: apartamento,328,305064.00,-27.13,-48.61,False,0,930.07,961.05,965.51,992.11,1004.03,1033.61,1044.19,1075.92
53474976,2.00,3.00,3.00,Espaço inteiro: apartamento,253,303800.00,-27.14,-48.59,False,0,1200.79,1187.83,1246.54,1232.21,1296.28,1286.99,1348.13,1342.64
751514755070816425,3.00,3.00,4.00,Espaço inteiro: casa,255,302934.00,-27.13,-48.62,True,0,1187.98,1180.37,1233.24,1219.04,1282.44,1271.84,1333.74,1328.29
40836223,3.00,6.00,7.00,Espaço inteiro: casa,250,299200.00,-27.15,-48.59,False,0,1196.80,1188.73,1242.40,1241.04,1291.97,1287.84,1343.65,1342.52
35520112,2.00,2.00,2.00,Espaço inteiro: apartamento,334,297340.00,-27.13,-48.61,False,3,890.24,890.73,924.16,924.45,961.03,962.53,999.47,999.56
15314679,3.00,4.00,5.00,Espaço inteiro: apartamento,286,295710.00,-27.14,-48.59,False,22,1033.95,1044.65,1073.34,1086.47,1116.17,1131.34,1160.82,1176.14
41268010,2.00,3.00,4.00,Espaço inteiro: apartamento,328,294200.00,-27.12,-48.61,False,0,896.95,898.73,931.13,934.58,968.28,973.02,1007.01,1012.11
52760273,4.00,4.00,6.00,Espaço inteiro: apartamento,336,293943.00,-27.13,-48.60,True,12,874.83,918.53,908.16,945.71,944.40,986.50,982.17,1021.11
41702158,3.00,4.00,6.00,Espaço inteiro: apartamento,238,293870.00,-27.12,-48.61,False,34,1234.75,1221.96,1281.79,1258.25,1332.94,1316.33,1386.25,1363.71
49169919,3.00,3.00,4.00,Espaço inteiro: apartamento,336,290750.00,-27.13,-48.60,False,0,865.33,884.81,898.30,917.18,934.14,955.89,971.50,992.36
35769555,4.00,3.00,4.00,Espaço inteiro: condomínio,232,290000.00,-27.12,-48.61,False,0,1250.00,1236.58,1297.62,1286.81,1349.40,1346.90,1403.38,1390.68
31308787,2.00,2.00,2.00,Espaço inteiro: apartamento,336,287952.00,-27.09,-48.61,True,3,857.00,865.76,889.65,897.30,925.15,932.99,962.15,971.01
47487716,3.00,3.00,7.00,Espaço inteiro: apartamento,145,287000.00,-27.11,-48.62,True,10,1979.31,1742.90,2054.72,1807.17,2136.71,1900.70,2222.17,1971.95
39051477,4.00,4.00,4.00,Espaço inteiro: apartamento,185,285700.00,-27.13,-48.60,False,8,1544.32,1444.50,1603.16,1508.63,1667.13,1586.76,1733.81,1613.54
32283944,2.00,2.00,1.00,Espaço inteiro: apartamento,336,285600.00,-27.13,-48.60,False,2,850.00,862.05,882.38,895.70,917.59,930.14,954.30,968.20
37708447,2.00,3.00,6.00,Espaço inteiro: apartamento,270,282400.00,-27.14,-48.59,True,56,1045.93,1045.90,1085.78,1085.84,1129.10,1124.86,1174.26,1172.31
53547226,2.00,2.00,2.00,Espaço inteiro: apartamento,273,281000.00,-27.15,-48.58,False,8,1029.30,1034.98,1068.52,1068.99,1111.15,1107.50,1155.60,1153.40
41076926,3.00,4.00,4.00,Espaço inteiro: apartamento,255,280500.00,-27.14,-48.59,False,5,1100.00,1094.90,1141.91,1137.64,1187.47,1186.42,1234.97,1231.28
768031350632379804,2.00,2.00,2.00,Espaço inteiro: apartamento,187,280500.00,-27.14,-48.60,False,0,1500.00,1380.72,1557.15,1425.87,1619.28,1482.66,1684.05,1557.74
53239347,3.00,3.00,3.00,Espaço inteiro: apartamento,336,280370.00,-27.14,-48.60,False,2,834.43,849.51,866.23,879.71,900.79,915.23,936.82,951.78
41132407,4.00,3.00,3.00,Espaço inteiro: apartamento,336,278400.00,-27.13,-48.61,False,5,828.57,852.36,860.14,881.91,894.46,921.36,930.24,956.73
31556344,4.00,4.00,6.00,Espaço inteiro: casa,273,278200.00,-27.15,-48.58,False,4,1019.05,1023.28,1057.87,1063.30,1100.08,1107.66,1144.09,1151.72
22230032,3.00,3.00,5.00,Espaço inteiro: casa,231,278000.00,-27.10,-48.62,False,12,1203.46,1186.11,1249.32,1223.61,1299.16,1281.75,1351.13,1328.17
40999104,4.00,3.00,8.00,Espaço inteiro: apartamento,265,277500.00,-27.13,-48.60,False,2,1047.17,1037.55,1087.07,1072.27,1130.44,1117.08,1175.66,1161.65
15549803,3.00,4.00,6.00,Espaço inteiro: apartamento,315,277060.00,-27.12,-48.61,True,51,879.56,886.69,913.07,920.08,949.50,959.15,987.48,1002.32
753555054505551239,1.00,3.00,2.00,Espaço inteiro: casa,277,277000.00,-27.10,-48.62,False,0,1000.00,1001.14,1038.10,1032.71,1079.52,1075.93,1122.70,1117.42
46529232,3.00,4.00,6.00,Espaço inteiro: apartamento,301,276500.00,-27.14,-48.59,False,1,918.60,914.49,953.60,953.99,991.65,988.13,1031.32,1031.11
53113023,3.00,3.00,3.00,Espaço inteiro: apartamento,258,276240.00,-27.15,-48.57,False,3,1070.70,1047.72,1111.49,1091.12,1155.84,1130.16,1202.07,1182.96
47898532,4.00,3.00,12.00,Espaço inteiro: apartamento,294,275650.00,-27.12,-48.61,False,0,937.59,944.50,973.31,983.47,1012.14,1022.15,1052.63,1060.04
22428369,2.00,3.00,5.00,Espaço inteiro: apartamento,306,275200.00,-27.13,-48.60,True,1,899.35,899.45,933.61,935.75,970.86,971.25,1009.70,1011.24
39171381,2.00,2.00,6.00,Espaço inteiro: apartamento,323,274550.00,-27.10,-48.62,False,0,850.00,863.59,882.38,891.71,917.59,927.59,954.30,965.79
22245880,3.00,3.00,6.00,Espaço inteiro: apartamento,336,273128.00,-27.14,-48.59,False,38,812.88,817.88,843.85,850.45,877.52,882.18,912.62,918.64
47085905,3.00,3.00,3.00,Espaço inteiro: condomínio,336,272921.00,-27.13,-48.60,True,4,812.26,812.54,843.21,843.83,876.86,877.52,911.93,912.97
53253965,2.00,2.00,4.00,Espaço inteiro: apartamento,321,272850.00,-27.13,-48.60,False,2,850.00,863.99,882.38,896.43,917.59,931.06,954.30,967.93
47505362,2.00,4.00,6.00,Espaço inteiro: apartamento,285,272800.00,-27.13,-48.61,False,0,957.19,945.73,993.66,984.72,1033.31,1020.72,1074.64,1062.45
53402180,3.00,4.00,4.00,Espaço inteiro: apartamento,336,271400.00,-27.12,-48.61,False,0,807.74,811.96,838.51,842.69,871.97,878.19,906.85,911.87
766434463075683839,2.00,3.00,3.00,Espaço inteiro: apartamento,297,271148.00,-27.14,-48.59,False,0,912.96,919.94,947.74,954.17,985.55,991.06,1024.98,1028.13
51904335,2.00,4.00,7.00,Espaço inteiro: apartamento,273,271040.00,-27.12,-48.61,False,1,992.82,994.82,1030.65,1028.69,1071.77,1071.23,1114.64,1113.14
43957374,2.00,3.00,3.00,Espaço inteiro: apartamento,245,269500.00,-27.14,-48.60,False,8,1100.00,1081.53,1141.91,1124.72,1187.47,1171.02,1234.97,1218.23
45711835,2.00,4.00,6.00,Espaço inteiro: apartamento,278,268890.00,-27.12,-48.61,False,3,967.23,966.34,1004.08,1002.87,1044.14,1042.09,1085.91,1085.01
36743876,3.00,3.00,3.00,Espaço inteiro: apartamento,336,268800.00,-27.14,-48.60,False,0,800.00,806.90,830.48,838.16,863.62,869.66,898.16,906.02
44850705,2.00,3.00,3.00,Espaço inteiro: apartamento,336,268800.00,-27.15,-48.58,False,0,800.00,827.18,830.48,854.18,863.62,890.67,898.16,925.65
37118794,2.00,3.00,4.00,Espaço inteiro: apartamento,268,268000.00,-27.12,-48.60,False,4,1000.00,990.27,1038.10,1031.16,1079.52,1073.36,1122.70,1112.15
52751645,2.00,3.00,3.00,Espaço inteiro: apartamento,297,267822.00,-27.14,-48.60,False,4,901.76,895.83,936.11,928.92,973.47,965.01,1012.40,1003.56
729235567100047095,2.00,3.00,4.00,Espaço inteiro: apartamento,300,267600.00,-27.13,-48.60,False,0,892.00,885.45,925.99,920.83,962.93,955.24,1001.45,992.17
53309335,2.00,3.00,3.00,Espaço inteiro: apartamento,335,266325.00,-27.14,-48.60,False,1,795.00,816.75,825.29,841.32,858.22,876.38,892.55,910.14
39896394,3.00,3.00,5.00,Espaço inteiro: apartamento,336,265480.00,-27.12,-48.61,False,2,790.12,799.86,820.22,827.20,852.95,860.97,887.07,897.89
52666674,2.00,3.00,5.00,Espaço inteiro: casa,328,264339.00,-27.15,-48.57,False,12,805.91,815.13,836.62,844.77,870.00,879.92,904.80,916.36
36298189,3.00,4.00,7.00,Espaço inteiro: apartamento,247,263840.00,-27.14,-48.59,True,3,1068.18,1050.81,1108.88,1087.17,1153.12,1134.78,1199.24,1180.84
52582512,3.00,3.00,3.00,Espaço inteiro: apartamento,274,260300.00,-27.13,-48.61,False,0,950.00,948.47,986.20,978.91,1025.54,1021.73,1066.57,1062.99
46275825,3.00,3.00,4.00,Espaço inteiro: casa,327,260250.00,-27.08,-48.62,False,1,795.87,810.69,826.19,842.48,859.16,875.58,893.53,915.18
757314444786674030,0.00,2.60,6.00,Espaço inteiro: apartamento,299,258250.00,-27.15,-48.59,False,0,863.71,867.47,896.62,893.54,932.39,932.73,969.69,970.23
53673115,2.00,2.00,3.00,Espaço inteiro: casa,215,258000.00,-27.16,-48.58,False,0,1200.00,1175.37,1245.72,1216.27,1295.42,1269.15,1347.24,1318.69
733873082801364150,2.00,2.00,2.00,Espaço inteiro: apartamento,334,257240.00,-27.12,-48.62,False,0,770.18,788.82,799.52,814.96,831.42,848.05,864.68,880.77
45351125,2.00,3.00,4.00,Espaço inteiro: condomínio,336,254550.00,-27.12,-48.61,False,0,757.59,775.09,786.45,800.13,817.83,832.79,850.55,862.13
40153336,3.00,3.00,4.00,Espaço inteiro: apartamento,252,253600.00,-27.13,-48.60,False,0,1006.35,1001.24,1044.69,1039.82,1086.37,1082.70,1129.83,1129.29
552912581186899747,3.00,7.00,9.00,Espaço inteiro: casa,336,252400.00,-27.12,-48.61,False,3,751.19,778.92,779.81,808.29,810.93,851.90,843.36,884.36
754375397775403281,2.00,3.00,4.00,Espaço inteiro: apartamento,215,252250.00,-27.12,-48.61,False,0,1173.26,1161.02,1217.96,1200.36,1266.55,1249.96,1317.22,1303.82
46732171,2.00,3.00,6.00,Espaço inteiro: apartamento,280,252000.00,-27.14,-48.60,False,0,900.00,899.07,934.29,930.55,971.57,968.42,1010.43,1005.78
39498604,4.00,3.00,5.00,Espaço inteiro: apartamento,225,250500.00,-27.12,-48.61,False,1,1113.33,1079.19,1155.75,1128.66,1201.87,1173.35,1249.94,1223.92
760890719365873339,3.00,3.00,4.00,Espaço inteiro: apartamento,249,249000.00,-27.15,-48.58,False,0,1000.00,999.52,1038.10,1033.38,1079.52,1078.55,1122.70,1126.55
46775031,2.00,2.00,3.00,Espaço inteiro: apartamento,263,248820.00,-27.14,-48.59,False,6,946.08,955.66,982.13,993.43,1021.32,1034.25,1062.17,1077.65
29381085,2.00,3.00,4.00,Espaço inteiro: apartamento,294,248700.00,-27.13,-48.60,False,2,845.92,848.41,878.15,879.46,913.19,912.39,949.71,952.00
30916169,3.00,5.00,5.00,Espaço inteiro: apartamento,280,247600.00,-27.12,-48.61,False,11,884.29,881.15,917.98,919.97,954.60,955.39,992.79,998.56
31050790,2.00,3.00,5.00,Espaço inteiro: apartamento,260,247000.00,-27.12,-48.61,False,7,950.00,953.22,986.20,991.86,1025.54,1030.22,1066.57,1068.15
53885992,3.00,3.00,3.00,Espaço inteiro: condomínio,307,246600.00,-27.13,-48.61,True,1,803.26,821.71,833.86,850.60,867.13,891.13,901.82,931.29
30086402,2.00,2.00,4.00,Espaço inteiro: apartamento,328,246000.00,-27.09,-48.62,False,7,750.00,764.03,778.58,790.67,809.64,824.06,842.03,855.33
41861626,2.00,3.00,5.00,Espaço inteiro: apartamento,245,245000.00,-27.15,-48.57,False,0,1000.00,1001.55,1038.10,1043.16,1079.52,1087.48,1122.70,1128.84
46690986,2.00,3.00,3.00,Espaço inteiro: apartamento,245,245000.00,-27.13,-48.60,False,0,1000.00,999.36,1038.10,1040.25,1079.52,1083.38,1122.70,1126.82
47513940,3.00,3.00,3.00,Espaço inteiro: apartamento,250,245000.00,-27.13,-48.60,False,1,980.00,969.12,1017.34,1005.29,1057.93,1046.37,1100.25,1092.36
41321217,2.00,2.00,2.00,Espaço inteiro: casa,244,244000.00,-27.10,-48.62,False,0,1000.00,1003.92,1038.10,1042.61,1079.52,1081.68,1122.70,1125.87
40787998,3.00,4.00,8.00,Espaço inteiro: apartamento,334,243555.00,-27.13,-48.60,False,4,729.21,740.54,756.99,771.90,787.19,799.49,818.68,829.30
45215860,3.00,2.00,2.00,Espaço inteiro: apartamento,336,241690.00,-27.14,-48.60,False,1,719.32,732.94,746.72,761.04,776.52,789.70,807.58,824.09
47377244,2.00,3.00,4.00,Espaço inteiro: apartamento,328,239840.00,-27.14,-48.59,False,0,731.22,745.06,759.08,773.00,789.37,805.21,820.94,837.65
726285598642878609,3.00,3.00,3.00,Espaço inteiro: apartamento,249,238880.00,-27.14,-48.60,False,0,959.36,951.67,995.91,988.72,1035.65,1026.92,1077.07,1069.02
730503580289648392,2.00,2.00,4.00,Espaço inteiro: apartamento,270,238150.00,-27.10,-48.61,False,0,882.04,897.68,915.64,936.42,952.18,973.00,990.26,1010.08
47173935,2.00,4.00,4.00,Espaço inteiro: apartamento,336,237838.00,-27.12,-48.61,False,5,707.85,718.32,734.82,745.70,764.14,775.71,794.71,805.97
29074384,2.00,3.00,3.00,Espaço inteiro: apartamento,336,237510.00,-27.12,-48.61,False,2,706.88,718.63,733.81,744.06,763.09,775.09,793.61,807.12
734707774394612996,3.00,4.00,6.00,Espaço inteiro: apartamento,336,237190.00,-27.12,-48.61,False,0,705.92,727.33,732.82,750.24,762.06,778.53,792.54,811.67
47264359,2.00,4.00,6.00,Espaço inteiro: apartamento,235,236800.00,-27.13,-48.60,False,1,1007.66,984.85,1046.05,1025.69,1087.79,1064.75,1131.30,1108.58
33653647,2.00,3.00,3.00,Espaço inteiro: apartamento,249,236700.00,-27.13,-48.61,False,8,950.60,949.12,986.82,989.84,1026.19,1028.04,1067.24,1069.12
678132363441906229,3.00,4.00,4.00,Espaço inteiro: apartamento,234,235200.00,-27.12,-48.61,False,0,1005.13,992.38,1043.42,1038.20,1085.06,1070.44,1128.46,1116.98
628897724940732017,3.00,4.00,4.00,Espaço inteiro: apartamento,277,234640.00,-27.13,-48.60,False,0,847.08,841.42,879.35,871.80,914.44,907.30,951.01,941.07
53181571,2.00,2.00,3.00,Espaço inteiro: apartamento,254,233682.00,-27.12,-48.61,False,0,920.01,917.28,955.06,951.54,993.17,990.25,1032.89,1026.98
755046728170332800,2.00,3.00,5.00,Espaço inteiro: apartamento,300,233240.00,-27.14,-48.59,False,0,777.47,781.27,807.09,815.09,839.29,844.59,872.86,880.22
